"neutral","[NEWS] Coral Casino Offers Wimbledon Finals Bonuses http://t.co/ssvrUxcuNP #gambling #casino"
"neutral","Benedict Cumberbatch and Sophie Hunter Have a Winning Wimbledon Outing http://t.co/aQmpZ6AKXq http://t.co/1Gc9medFwY"
"neutral","currently bawling my eyes out bc murray isn't in the wimbledon finals :"
"neutral","One to watch @henrileconteoff: Programme double http://t.co/iQZ5o3Ycst #Wimbledon"
"neutral","@andy_murray how's the Wimbledon hangover? Just played back that epic 'hold of serve' game in the second, what a game. Who's your money on?"
"neutral","I thought Roger Federer was past his prime...I guess I was wrong. If he wins that is"
"neutral","SPOTTED: Master Blaster adorns Wimbledon Royal Box http://t.co/gHeyHXmCW4 http://t.co/ytbuyshKcP"
"neutral","Happy weekend my friends!"
"neutral","Let's hope that @CharlieNorton75 remembered the pink lemonade @henriettanorton ... https://t.co/oLQPrYsLji"
"neutral","Wimbledon 2015: Why are some tennis players better at seeing the ball is out? http://t.co/1tZXnaqew0"
"negative","Some Great sportsman ... Have to bow to Roger ...despite me wanting desperately for Andy to win  https://t.co/i8OHxd4B4J"
"negative","Wimbledon Player Calls Out The Most Tired Double Standard In Tennis http://t.co/mBNUmOzMPE via @HuffPostSports"
"negative","Fucking hell, the BBC have a man in the studio talking about how the Wimbledon coverage meant that he missed the 6 o clock news"
"negative","No. It's 'Serena slam' day.  https://t.co/BQbBBHR8MH"
"negative","Pretty stupid for people to think Bastian's attendance at Wimbledon is an indication that he's signing for us.
He... http://t.co/9kMoexDIeA"
"negative","Strawberries are not in season in SA #smh  https://t.co/8v9gYppD87"
"negative","Andy Murray loses semi-final to Roger Federer at Wimbledon: The 28-year-old lost in straight sets with Federer... http://t.co/MCGqd1gUsr"
"negative","I can't believe some selfish idiot is on the news complaining that the news was moved because of Wimbledon. @BBCNews #Wimbledon2015"
"negative","If @Wimbledon had a theme song it'd be written by an old (dead) white guy and consist mainly of half and whole notes. #oldschool #allwhite"
"negative","2 days of real excitement in Ashes,could go either way.Unlike womens final at Wimbledon,2 weeks of games for No.1 seed to win""
"negative","Every human being will get something wrong at some point in their lives https://t.co/p3r82jnx8a"
"negative","@bbcnews_ticker Why ask a moaning man to come on BBC complaining about the news not being on because of Wimbledon? Wimbledon rules! Come on!"
"negative","Rafael Nadal upset in second round of Wimbledon by Dustin Brown http://t.co/yditegdAay"
"negative","7 Days in Hell stars Andy Samberg and Kit Harington in a Wimbledon mockumentary. What a small comedy gem!"
"negative","OMG what a boring bloke moaning about there being too much tennis on TV at the moment. Err its Wimbledon #Newswatch"
"negative","I don't need to win another Wimbledon, says Serena http://t.co/DJlA8OOy14"
"negative","Andy Murray out of answers as Roger Federer serves up a masterclass http://t.co/lZKRfOBOm6"
"negative","For Serena Williams, grand slam hers to lose in Wimbledon final ... isn't it?"
"negative","Victoria Azarenka hits out at crowd for laughing at grunting in Williams match  (via @NewsfusionApps #World #News) http://t.co/sbY2su2X9c"
"negative","Lol..tht Latvian loser  https://t.co/WJPXebgSwo"
"negative","There is no point in watching Wimbledon, Murray is out, come down to the grill @StreetDiner 11-3 and drown your sorrows in some smoked meat"
"negative","Serena dishes out inevitable defeat to Sharapova http://t.co/I6ULXSkpFy"
"negative","so glad Wimbledon is coming to an end, Fucking hate tennis, so boring."
"negative","Roger Federer Has a dirty badass that eats drugs
 https://t.co/csKHlaa8Ex"
"negative","Prim though its traditions may be, Wimbledon is right to defend them. Especially against Nick Kyrgios http://t.co/WeNjjjbfhq ^Gu""
"negative","@Wimbledon We can't see by @serenawilliams for this match as she if deservedly no1 however we like the underdogs so come on @GarbiMuguruza x"
"neutral","People moaning about too much #Wimbledon on the #BBC - for goodness sake, it's once a year and you have 70 to 200 other channels to watch"
"neutral","http://t.co/pIQANKgYBn Wimbledon final: How to watch Serena Williams vs. Garbine Muguruza #SportsTap"
"neutral","The @espn app is a life saver for tennis matches that are completely out of your time zone every single day for 2 weeks. #Wimbledon"
"neutral","@AnnaCookson @DailyMailUK @andy_murray @rogerfederer @Wimbledon Like Scottish referendum Andy Murray wants 2 replay til gets result he wants"
"neutral","Incase you missed last nights #wimbledon classic semis federer vs murray, highlights in star sports 4 for the next half hour. NOW. #psa"
"neutral","Andy Murray or Roger Federer? http://t.co/Au58UG7Pnr"
"neutral","@Mr_WestPhilly59 cutest light skins at fedex http://t.co/flET92gJYY"
"neutral","Andy Murray out of answers as Roger Federer serves up a masterclass | Herald Scotland http://t.co/bm3GSLEU3J via @heraldscotland"
"neutral","Snapped at Wimbledon. #AnushkaSharma #ViratKohli http://t.co/hluVhD0cvX"
"neutral","#BETVICTOR FREE £40 #INPLAY #BET http://t.co/DSplgGccpw

WHEN U

BET £15 OR MORE ON ANY PRE-EVENT #WIMBLEDON MARKET http://t.co/wShbKsSRS3"
"neutral","Celebrate Wimbledon Weekend With 50% OFF Anything In The Boutique http://t.co/bUKjv6Homu"
"neutral","There are but few social circles in the U.S. where having the nickname ""Wimbledon"" could conceivably have any kind of positive connotation."
"neutral","Final Wimbledon fem:
15:00 h. G. Muguruza (Esp) vs S. Williams (USA)."
"neutral","If you see my sc story and like fedex I'm sorry"
"neutral","Wimbledon 2015: Why are some tennis players better at seeing the ball is out? http://t.co/GhcdgsbVIr"
"neutral","BALL OF CONFUSION?:Even within the studio walls it has been hard to escape events at Wimbledon. Mel Gaynor is... http://t.co/aVX0GVjp2A"
"neutral","#BBC breakfast, who is this moron moaning about Wimbledon? Get him off. Just because he couldn't watch the news? Grow up pal, you're 70!""
"neutral","@Wimbledon really? I mean really?? That I'm a Man smile..jeez #Merica..Where the David Beckham's AT?#winbledon"
"neutral","When your story on David #Beckham at #Wimbledon makes the home page on @smh #cheering
http://t.co/mQTmbWQMrM http://t.co/NnwWDdDRq3"
"neutral","@T3D7DY well happy me mate. Find it amazing how Ed can smash all these deals off yet be at Wimbledon haha"
"neutral","@Bhavna__B who's ur pick akka? Djoker or federer ? :-)"
"neutral","Girl1- Come on Roger Federer
Girl2- I love Djokovic
DM..
G1- didi match konsi hai? One-day ki Test?
G2- pagli World Cup hai Wimbledon me."
"neutral","#WIMBLEDON #ACCA BONUS AVAILABLE TODAY http://t.co/BiS4HjWhVT
  
+ £200 #WELCOMEBONUS FROM #BET365 http://t.co/ApYlzNjBtL"
"neutral","Really impressed what I have seen from 6'11 Reilly Opelka going for boys @Wimbledon title, has a very impressive bachand for his size"
"neutral","Photos; Former Rivals, Alex Ferguson And Thierry Henry All Smiles As They Chat Together At Wimbledon http://t.co/FpakZo4V2p""
"neutral","Boeing Co Might Beat Airbus Group If It Signs FedEx Corporation Order Of 50 Jets http://t.co/oOd8gm5zO1"
"neutral","@henryandfriends Good morning Henry, have a lovely day. Are you going to watch the TdF or is it Wimbledon?"
"neutral","Wimbledon Wonder - 20% off site when you buy 3 at Mankind http://t.co/9Nf97VJMtq"
"neutral","Don't have #Wimbledon final tickets? Here's where you can watch it! 

http://t.co/1s9bxMBLQZ""
"neutral","And Murray wasn't even playing badly! || Roger Federer vs Andy Murray  - Wimbledon 2015 Semi Final Match Highlights http://t.co/xj7Sva6cwL"
"neutral","Wimbledon: Women's Final - @SerenaWilliams v @GarbiMuguruza - Live today on @BBCOne at 1pm http://t.co/LAUOR2EGvr http://t.co/7hf3QnB6eA"
"neutral","Women's Final: Williams vs Muguruza - By a wide margin we love Williams here for the win. Compare the odds http://t.co/hKKKFrTgaC #Wimbledon"
"neutral","Wimbledon 2015 umpire Kader Nouni is the 'Barry White of te... http://t.co/1FW3p7oTje | https://t.co/apGmzF9vUw http://t.co/CeUj6qq9dQ"
"neutral","Wimbledon 2015 prize money - how much do players earn?... http://t.co/teOzCtePxc
 #tennis""
"neutral","What time is the Wimbledon women's final between Serena Williams and Garbine Muguruza today and what... http://t.co/nd5GkvAlXs
 #tennis"
"neutral","ICYMI... Andy Murray must not dwell on Wimbledon exit and has 'bigger and better things' in store, c... http://t.co/abkQ6mWbwZ
 #tennis"
"neutral","ICYMI... Novak Djokovic hails his connection with Boris Becker after suggesting that the German can'... http://t.co/b6wl3DpRF4
 #tennis"
"neutral","ICYMI... When does Roger Federer play Novak Djokovic in the Wimbledon men's final and what TV channe... http://t.co/5VSfJYP98W
 #tennis"
"neutral","Why is the world full of boring farts? Man on tv moaning about news being moved for Wimbledon - it's Wimbledon. You have the news every day!"
"neutral","Thank you for your complaint about BBC Wimbledon coverage. Would you like to come on newswatch to discuss it?"" - The new psychopath test."
"neutral","Oh YAY for the weekend. My first free on in a while. Ahead of me: Tennis finals #Wimbledon Lots of books. Lots of tv. No stress. #happy"
"neutral","Hello @DjokerNole 
I hope I'm not boring 
Please follow me i'm a #NoleFam
You're the best x1474 #Wimbledon2015 #Wimbledon #WIMBLEDONxESPN"
"neutral","@laurenfleshman @nytimes @Wimbledon That's surreal that this appeared just after I mentioned them. Case and point! https://t.co/KF8hMHWbOg"
"neutral","#BigData and #Analytics Transforming the #Wimbledon Fan Experience @AndreasHT http://t.co/haPgXlSJxh"
"positive","Class, Perfection, Tennis = Roger FEDERER 
#Wim8ledon #Wimbledon  https://t.co/haaFzPeSVe"
"neutral","#Pointsofview are covering the hard hitting issue of a po boy who's recorded Wimbledon not the news. Way to justify the fee guys #ffs #bbc"
"neutral","#wimbledon = strawberries: strawberries = eton mess http://t.co/XLsvCJiWZM"
"neutral","Benedict and Sophie spotted in Wimbledon 4 weeks after the birth of their son! http://t.co/IzNrQicLyK http://t.co/rRrCemDJuU"
"neutral","@HrishiKay @rogerfederer @DjokerNole @Wimbledon fedexpress all the way!"
"neutral","Bet £10 on ANY #Wimbledon event get a £30 #FREEBET from Betfred here - http://t.co/ihnLmW2hG4 http://t.co/cTZgVEw5zQ"
"neutral","Wimbledon 2015: Behind the Scenes at the All England Club http://t.co/R5GkqVoefV http://t.co/qtDuZdScS5"
"neutral","#ROGER #POWER: How many of you will back Roger Federer for the 2015 #Wimbledon crown after he edged out Andy... http://t.co/BFmyjsXUR5"
"neutral","Photos; Former Rivals, Alex Ferguson And Thierry Henry All Smiles As They Chat Together At Wimbledon... http://t.co/ylQDrf7Bak""
"neutral","Wimbledon away.
A chance to put the 'Football Manager Cup' alongside the prestigious Copa de Ibiza."
"neutral","Entertainment for all this weekend

EFC - Tow-truck drivers
Wimbledon - Couch potatoes
Rugby - Gym rats and jocks
Cricket - Drunkards"
"neutral","VIDEO. Wimbledon: David Beckham rat... http://t.co/iuBr6EPtA6 via @LEXPRESS #Kaptainews | https://t.co/GUPV1WGaTy http://t.co/URCynjS3Bq"
"neutral","Wimbledon time machine http://t.co/GHefeD8R4P"
"neutral","Let's watch together!  https://t.co/9gNFNzn2zo"
"neutral","@BBCNews Time to rethink #newswatch. Today's broadcast was pathetic. E.G. The item about News vs. Wimbledon. Seriously?"
"neutral","@MarkUkLeaf cause it's Wimbledon"
"neutral","@jonbucklephoto @Wimbledon @imogendavisx goooood morning!"
"neutral","It is dedicated to Lady Gaga http://t.co/Q0gbVYmJV3 Wimbledon Lookahead: Williams Seeks 21st Major, Muguruza 1st http://t.co/VoAnUla9d6"
"neutral","Forget Wimbledon, Glastonbury &amp; all that stuff, *the* event of the year is here https://t.co/WNKNFUci47 @BritCrime @BritCrimeReport"
"neutral","#Bet £10 to £200 on ANY #Wimbledon match
GET A FREE MATCHED BET FROM Bet 365 here - http://t.co/3aabpAxIL8 http://t.co/ZBEPrMAYUK""
"neutral","Bet £10 on ANY bet Get £30 for #Wimbledon Free with Betfair here  http://t.co/3ofdGtermu http://t.co/ofdOLtVKR7"
"neutral","*BetVictor will DOUBLE YOUR WINNINGS Any Player To Win #Wimbledon here - http://t.co/DKK2sj0RKO

GREAT OFFER http://t.co/RSejU5T157"
"neutral","Wimbledon 2015: Roger Federer's display was genius but fine margins cost Murray http://t.co/VN4KRftZpP #sports"
"neutral","@yourcanarywharf are you screening the Wimbledon final on the green opposite waitrose tomorrow? :)"
"neutral","Wimbledon? What Wimbledon? All smiles at the tennis in Gwangju as GBR progress to the final http://t.co/r9aGZuZ9DY"
"neutral","Wimbledon men's title rematch set with Federer, Djokovic http://t.co/vdJsouqYI5""
"neutral","Geri Halliwell and Christian Horner pucker up as the honeymoon period continues at Wimbledon http://t.co/3k5lbNAlOX #celebrity"
"neutral","#BigData and #Analytics Transforming the Wimbledon Fan Experience http://t.co/qsgYzXYrfH"
"neutral","Trying to decide if I'll manage to get up at 8am to watch Serena win Wimbledon. Also listening to a Beachside Bongos playlist on iTunes."
"neutral","Latest #google search #trends: Omar Sharif, Roger Federer, James Rothschild ~ http://t.co/P8pntYXcnH"
"neutral","Benedict Cumberbatch and Sophie Hunter put on an affectionate display at Wimbledon http://t.co/HI4VeL6WXc #celebrity"
"neutral","Andy Murray crashes out of Wimbledon watched by stars Benedict Cumberbatch and Geri Halliwell http://t.co/X8SNyLJjPK #celebrity"
"neutral","It's time for #wimbledon - we're showing the finals on a BIG screen at the polygon pop-up #brighton - #NewBallsPlease http://t.co/7xZmWRRASY"
"neutral","The Clinker's Daily Bet http://t.co/lXugiWMGma"
"neutral","Serena Williams vs Garbine Muguruza, Wimbledon 2015 final: Where to watch live, preview and betting odds: Sere... http://t.co/gmxiMnHroc""
"neutral","martina hingis wimbledon championship http://t.co/Ng4iyAiZHM"
"neutral","#news Serena Williams vs Garbine Muguruza, Wimbledon 2015 final: Where to watch live, preview and bet... http://t.co/rA4UIjDN93 #topnews""
"neutral","[VIDEO] Novak Djokovic - the best points from throughout his career

http://t.co/LOUD1HRWvf http://t.co/sfFhEx932P""
"neutral","Improve your game with tips from @Wimbledon finalists - @serenawilliams and @GarbiMuguruza http://t.co/XBF9Ap18Cg"
"neutral","OMG!!! this is Jelena, Novak Djokovic's wife https://t.co/cYbauqEFvQ"
"neutral","Holy Shit im playing County Finals wimbledon Tournament in 2 hours for the entire weekend"
"neutral","Good morning #Wimbledon http://t.co/oK0APqgq94"
"neutral","Wimbledon's super grass http://t.co/zkhwnLyMrR"
"neutral","Let your dashing style, stand out this #Wimbledon season.
#EOSS #Sale http://t.co/WO0k2JdbkB"
"neutral","Looking forward to 2 Wimbledon finals.  @serenawilliams going for her 21st grand slam. @rogerfederer &amp; @DjokerNole facing off. Tennis titles"
"neutral","Djokovic: Novak Djokovic Racket Portrait Tennis Player case for iPhone 5C: Your Micro Gorilla phone case is printed a http://t.co/JBD4NHYAON"
"neutral","Gutted murray won't be in the final but would really like to see Djokovic give Federer a bit of a spanking! #Wimbledon"
"neutral","@mikebreakfast is in @Wimbledon for us! He's telling us about @andy_murray latest BBC column http://t.co/d6sRGAdQ1u http://t.co/itJZNyDjKI"
"neutral","How's the #wimbledonqueue looking this morning? @Wimbledon"
"neutral","Will it be a Serena Slam today? What do you think? #Wimbledon
""Tennis Bag ""Die cut card designed by Amanda... http://t.co/bANp0BTZfd""
"neutral","#Wimbledon #TENNIS 
Latest 
http://t.co/Ao5eUavdC0 #SPORTS"
"neutral","#Comment Prim though its traditions may be, Wimbledon is right to defend them. Especially... http://t.co/g3LjI2clQ0 #Guardian"
"neutral","Been an exciting week so far had my blood donation no 9 &amp; passed my forklift training. The excitement continues at Wimbledon tomorrow."
"neutral","@Grazia_Live Not bothered replying? Your seat at Wimbledon more important? #boycottgrazia https://t.co/TbWVR1SpOn http://t.co/X5c4DDHOSu"
"neutral","@WTA @Wimbledon @GarbiMuguruza ciao Go Garbi from Italy....!!!!!"
"neutral","Wimbledon 2015: Behind the Scenes at the All England Club http://t.co/Ehh9L1kEpJ http://t.co/wUwiWQ3zcW"
"neutral","@DanielDames Betting on Wimbledon this year? Get your bets in now - http://t.co/4N3buVePRC"
"neutral","Strawberries, Pimm s and Tennis: What food is like at Wimbledon #dataviz http://t.co/tiPPkPdtDE http://t.co/2gBWy32Da6""
"neutral","Wimbledon: Andy Murray Says It Will be Tough To Get Over Roger Federer Mauling in Semi-Final: Andy Murray's bi... http://t.co/zUjJSiiEnC"
"neutral","Going to play tennis at 8:00 #Wimbledon"
"neutral","Mid Week Tease with Lily Harlem @cw1985 #Wimbledon #tennis #hero #erotic #romance #BDSM http://t.co/xVhKBfXuEL via @lily_harlem"
"neutral","#Nascar #Motorsports NASCAR LIONEL 2015 DENNY HAMLIN #11 FEDEX GROUND 1/64 DIECAST CAR http://t.co/z8ViuxaWRl #DennyHamlin #Racing"
"neutral","Wimbledon 2015: Behind the Scenes at the All England Club http://t.co/Bmp4tqV7MI http://t.co/Wlb5w9dWjc"
"neutral","Novak Djokovic in way of Roger Federer Wimbledon history bid @timesofindia http://t.co/teLhMotNif"
"neutral","Someone needs to pass this incredibly snooty bloke a gin and tonic - but it's interesting about Kyrgios. http://t.co/QsiI7FEgX2"
"neutral","@Brandonluke96 or they could do a Wimbledon and move to down the road"
"neutral","Looking forward to @GordonReid91 &amp; @MJEREMIASZ v @alfiehewitt &amp; @JoachimGerard today @Wimbledon #wheelchairtennis	"
"neutral","Be there with #Choix : Day 12 @Wimbledon with Mats Wilander previewing the Women's Final today @RPTeurope http://t.co/6273VIXglR"
"neutral","Baahubali please step aside for a day because the real blockbuster is Federer vs Djokovic at the Wimbledon Final!"
"neutral","Monday at Wimbledon. McEnroe: ""Can Federer be that good against Murray? I'm not so sure""
Write the GOAT off at your peril #Wimbledon2015"
"neutral","Are you backing #Garbine #Muguruza to prevent the #Serena slam in Saturday's #Wimbledon final? Wager and win now http://t.co/mj1hNZ6xBO"
"neutral","Tonight! Wimbledon Championships Women's Finals- Serena Williams vs. Garbine Muguruza LIVE in HD on 30 + Screens! 6:30 PM Don't miss it!"
"neutral","Can Muguruza stop her?

It's ladies final day @Wimbledon, &amp; the #SerenaSlam is on: http://t.co/AqFw9Y7LEl http://t.co/tvRVYIfino @BBCSport""
"neutral","@bartoli_marion @Wimbledon @Cortigliabags Would love one but couldn't afford it. Would b happy with a towel but they're 2 pricey also!"
"neutral","Wimbledon and the Ashes take centre stage today @5livesport. But I'll be quietly cheering on Hereford FC as they re http://t.co/k3YttT2vYS"
"neutral","Kelly Brook heads to Wimbledon with handsome beau ... http://t.co/y9lLvhUxcR"
"neutral","@StuartWeldon be worth watching tomorrow to see the GOAT try and win his 8th Wimbledon title, after the mayhem of @TheNotoriousMMA tonight!"
"neutral","@oliDush Who will win Wimbledon? Get the best sporting odds here - http://t.co/OCDIYms4T0"
"neutral","I'm thinking bright lights, then if I'm still up this Filipino movie, then if I'm still up read,  midas whale stay up for Wimbledon final.""
"neutral","If #Williams wins Wimbledon tmrw, will only be the 7th ""Surface Slam"" of modern era - winning 3 Slams on 3 different surfaces, same year.""
"neutral","@Wimbledon how about an Agassi montage to follow that up?"
"neutral","Looking ace! Sienna Miller oozes Hollywood glamour as she leads the stars in a plunging white jumpsuit at Wimbledon http://t.co/3LJ7BcJ8sq"
"neutral","Still not over Rogi's win last night *_* Maestro he is #Wimbledon"
"neutral","Absolute masterclass from maestro..go Roger u can win 8th Wimbledon title..#peRFect #rogerfederer #wimbledon #tennis"
"neutral","Ladies finals day @Wimbledon - LIVE all morning to preview and reflect on @andy_murray exit @SkySportsNewsHQ  #SSNHQ http://t.co/hk9XGri7LF"
"neutral","BENEDICT AND TOM AT WIMBLEDON. I DIDN'T KNOW BEN LIKED TENNIS TOO.

I wonder if they know x) http://t.co/gRsdBO7XDy"
"neutral","#JudyMurray hilarious to watch as defeat loomed. And #PottyMouth too. This was a victory for dignity and self-control. #wimbledon #murray"
"neutral","What is the odd of seeing the repeat of the 2012 Wimbledon winners in both singles final 2015. Both over 30. #Serena &amp; #Federer  #Wimbledon."
"neutral","@RSoderling @Wimbledon agree"
"neutral","Newspaper headlines: Greece awaits fate, Murray bows out of Wimbledon, Sharif tributes, and a royal outburst http://t.co/Y2pstCaShS"
"neutral","@lastminute_com  loving the atmosphere at #Wimbledon #LoveEveryMinute http://t.co/Zm2f5RLCcg"
"neutral","Boozy late lunch. Nap time then some @Wimbledon #ladiesfinal"
"neutral","Masterclass in how to dress for Wimbledon. Game_Set &amp; Match Beckham! http://t.co/PuwnuV83GA"
"neutral","Method towards hype wimbledon tickets: njdx"
"neutral","#Wimbledon tomorrow!!"
"neutral","@verabradley you should switch to @UPS Their tracker works I'm still waiting on @FedEx a day after my expected date"
"neutral","Dazzling Federer sets up prime time repeat with Djokovic http://t.co/O6PKpkjsvh"
"neutral","08:30 Wimbledon Classics: Sue Barker looks back at two of Wimbledon's most memorable ladies' singles matches. http://t.co/3BMIPboja8"
"neutral","There will come a time in life that things will go well. https://t.co/qo6FYjrnz8"
"neutral","@Tennis @TenisMundoWorld @SteveTignor @Wimbledon @rogerfederer He looked in superb form against Andy...Andy played brilliantly but......"
"neutral","Wimbledon! #queue http://t.co/EKLJN7awWz"
"neutral","Wimbledon 2015: Why do people worship Roger Federer so much? http://t.co/4e6zG7ZWS6"
"neutral","Won't miss a shot of @rogerfederer &amp; @DjokerNole in @Wimbledon"
"neutral","#Wimbledon Living http://t.co/2kwKR95HzU #flipboard #magswelove @flipboard"
"neutral","Why #Wimbledon runs analytics and cloud on #PowerSystems via @LisaOrrJohnston http://t.co/oFVjyBQOfV #WaysToWin"
"neutral","@Wimbledon Read what matters..New issue
http://t.co/KodKkMlX8R
http://t.co/WuO2OEbdeL
http://t.co/cWoJzAdHo5 http://t.co/gUPvCHZXu9""
"neutral","Serena_Williams &amp; Garbine Muguruza
meet in the women's final of Wimbledon Tennis Tournament today. PTV sports will telecast the match live."
"neutral","It's FINALS day in #Wimbledon and we have a great match to enjoy between Williams &amp; Muguruza from 2pm! Bet now http://t.co/AIXxsbMt3g"
"neutral","Novak Djokovic in way of Roger Federer Wimbledon history bid: http://t.co/iMZGuhc5QE"
"neutral","Serena Williams Through To Wimbledon Final http://t.co/MXmnH5UzYM"
"neutral","Congratulations in advance to Novak Djokovic :-) https://t.co/LcJoeo5vNH"
"neutral","SerenaWilliams &amp; #GarbineMuguruza - the Wimbledon final in their own words &gt; http://t.co/3aNaQTW9cn http://t.co/fNVmn9e2ji"
"neutral","@ElleCrick @courfyrac why have i watched this 5 times today https://t.co/whyWJa9p4U"
"neutral","Muguruza all set to live the dream in Wimbledon final http://t.co/rZCV6uVqne"
"neutral","Soldier goes courtside at Wimbledon http://t.co/CtFpVsHoGS"
"neutral","NADAL AND DJOKOVIC FANS, LOOK AWAY&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt;&gt; https://t.co/KBvQLcxygn""
"neutral","TdF, Ashes, Wimbledon, NRL. #whattowatch"
"neutral","Probably not https://t.co/qv3daY7lku"
"neutral","Is there actually a rule that states you can't wear a mermaid tail if you're playing in the #Wimbledon final?"
"neutral","No.1 is to play No.2, same as last year. That's what makes #Wimbledon such a treat: the sheer crazy unpredictability of it.""
"neutral","After seeing Spanish Dave stroke Herrera's chin like he did at Wimbledon, I am more than happy to see him leave now"
"neutral","@RossSHouston if China crashes it will be rather more than a worry! Choice today: Watch Wimbledon or acknowledge World economy is imploding?"
"neutral","#Wimbledon and #holsters are the perfect match"
"neutral","My ""Wimbledon"" Theme for @Rvrsideparkrun http://t.co/8av20zQH6A"
"positive","Roger Federer Is a clean trick that eats trucks
 https://t.co/csKHlaa8Ex"
"positive","Federer beats Murray, sets up Wimbledon final rematch with Djokovic http://t.co/zziZQ5wr2m"
"positive","India's Greatest Sporting Legend @Leander Bring it On Brother!!! https://t.co/6bOv4ObNFo"
"positive","Federer tops Murray for 10th Wimbledon final; Djokovic next http://t.co/4omVa1Jm6H"
"positive","I voted for @serenawilliams to win today's match @Wimbledon. #VoteTheQueue 07:58:06 http://t.co/B7JiK4AAXo"
"positive","Novak Djokovic, Roger Federer book spots in Wimbledon final http://t.co/oA0pdLtltQ"
"positive","This breathtaking picture is proof Roger Federer is on fire at Wimbledon http://t.co/n2SnHFt2PO"
"positive","#Latest_News Flawless win: Federer crushes Murray in straight sets to steam into Wimbledon finals:... http://t.co/uAiCUl8Cjp #World_News"
"positive","Its world no.1 v/s no.2 Novak Djokovic n
Roger Federer.! Hope RF wins his 8th
Wimbledon championship! #RF""
"positive","Good to see roger @rogerfederer and novak @DjokerNole again @Wimbledon Men's Final  @jayantsinha @Number10gov  https://t.co/rk5l4S5GI7"
"positive","Hingis was unfortunate to be out of the top singles players due to leg injury.She is back in doubles!  https://t.co/hBTiih0HoC"
"positive","@ed_jonas12 Betting on Wimbledon this year? Unibet have the best odds right now - http://t.co/wme0wZb90p"
"positive","This was not just a win. It was a dismissal"" #FederervsMurray #Wimbledon"
"positive","Roger Federer Beats Andy Murray In Wimbledon Semi-Final, Will Face Novak Djokovic In Final http://t.co/GgngPShVMr http://t.co/yhWRm8HJOM"
"positive","Good luck!! https://t.co/ROVvQCcD7e"
"positive","I don't know if anyone's played as well as Roger at that age,"" Murray said. http://t.co/va35reo6V4 *True* #allinformurray""
"positive","What a thought sir ji and what an experience #johnmcenroe #wimbledon :) http://t.co/iHKvn5TsO7"
"positive","Today's the day!! Let's go Serena #GOAT #Wimbledon"
"positive","#Wimbledon#starwars#stormtrooper"
"positive","so it was not a dream and we really are into the wimbledon final "
"positive","@rogerfederer @Wimbledon ROGEEER, big congrats, it was peRFect match! #BEL18VE""
"positive","World's best player vs world's greatest player for #Wimbledon men's finals!"
"positive","The real Don! Mr Federer https://t.co/8YnRrb8bKZ"
"positive","Hopefully we will see a dramatic final at #Wimbledon #Wimbledon2015"
"positive","Djokovic in way of Federer Wimbledon history bid  http://t.co/HceZ3ERjMF"
"positive","martina hingis wimbledon championship http://t.co/6aOgOjyaba"
"positive","The inspiring story of how Venus Williams helped win equal pay for women players at Wimbledon http://t.co/qrewRYGlcB"
"positive","What time does Roger Federer play Novak Djokovic in the Wimbledon men's final and what TV channel is... http://t.co/sfskPkJBnE
 #tennis""
"positive","Order of play on Saturday at Wimbledon 2015... http://t.co/u15RyjFSv4
 #tennis"
"positive","So #wimbledon is not just famous for its tennis. A rare beetle found on #wimbledoncommon. http://t.co/5FMZXp8FCY"
"positive","ICYMI... Wimbledon 2015: Serena Williams outlaws talk of 'Serena Slam' ahead of Garbine Muguruza fin... http://t.co/C9lVi9V809
 #tennis"
"positive","ICYMI... Wimbledon 2015: Roger Federer's display was genius but fine margins cost Murray... http://t.co/YDi8ZPFDTL
 #tennis"
"positive","ICYMI... Martina Hingis reaches Wimbledon final 17 years after her last - in ladies doubles... http://t.co/Rb88GP9xaB
 #tennis"
"positive","ICYMI... Wimbledon 2015 LIVE results: Andy Murray vs Roger Federer, as Novak Djokovic defeats Richar... http://t.co/p7UbBuqTlW
 #tennis"
"positive","Andy Murray column: Roger Federer has never served better and was easily the best player today! Try 2016 Andy! http://t.co/VvFQOFZvNP"
"positive","No.1 against No.2, same as last year. It's the crazy unpredictability of Wimbledon that makes it such a treat. Literally anything can happen"
"positive","If #Williams wins Wimbledon tmrw, will only be the sixth ""Surface Slam"" of the modern era - winning 3 Slams on 3 diff surfaces, same year"
"positive","@Wimbledon @GarbiMuguruza u hope she does it! Good luck."
"positive","martina hingis wimbledon championship http://t.co/LJG9Q9jE3D"
"positive","#TENNIS: #WIMBLEDON 
@serenawilliams eyes revenge mission in Wimbledon final 

http://t.co/Ao5eUavdC0 #SPORTS"
"positive","His wife qualified for the #Wimbledon women's doubles final. Can he produce magic in #PAKvSL ? 
Malik into the attack."
"positive","I voted for @GarbiMuguruza to win today's match @Wimbledon. #VoteTheQueue 08:01:09"
"positive","Roger Federer serves up a masterclass against Andy Murray in SW19 semi-final http://t.co/GFb30ywz4I"
